"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1085;Sjælland;2022-11-20;M;37;0;2;7500;3329911;52380;2024-05-28T10:06:18.790
1083;Syddanmark;2022-11-20;M;55;0;4;7500;3329966;52384;2024-05-28T10:06:18.790
1084;Hovedstaden;2022-11-21;F;101;0;9;7500;3330067;52393;2024-05-28T10:06:18.790
1082;Midtjylland;2022-11-21;F;70;1;3;7501;3330137;52396;2024-05-28T10:06:18.790
1081;Nordjylland;2022-11-21;F;35;0;1;7501;3330172;52397;2024-05-28T10:06:18.790
1085;Sjælland;2022-11-21;F;63;0;2;7501;3330235;52399;2024-05-28T10:06:18.790
1083;Syddanmark;2022-11-21;F;79;0;3;7501;3330314;52402;2024-05-28T10:06:18.790
1084;Hovedstaden;2022-11-21;M;75;0;5;7501;3330389;52407;2024-05-28T10:06:18.790
1082;Midtjylland;2022-11-21;M;71;1;5;7502;3330460;52412;2024-05-28T10:06:18.790
1081;Nordjylland;2022-11-21;M;22;0;1;7502;3330482;52413;2024-05-28T10:06:18.790
1085;Sjælland;2022-11-21;M;42;0;0;7502;3330524;52413;2024-05-28T10:06:18.790
1083;Syddanmark;2022-11-21;M;68;0;1;7502;3330592;52414;2024-05-28T10:06:18.790
1084;Hovedstaden;2022-11-22;F;131;3;7;7505;3330723;52421;2024-05-28T10:06:18.790
1082;Midtjylland;2022-11-22;F;68;0;3;7505;3330791;52424;2024-05-28T10:06:18.790
